,index,year_round,lat_round2,lon_round2,depth,D14C,associated_lat,associated_lon,ECCO_value
3580,4699,2009,-58.42,5.83,16.0,-116.42,-59.040523529052734,6.5,-110.32337188720703
3581,4700,2009,-58.33,296.2,24.6,-49.8,-59.040523529052734,294.5,-33.96207046508789
3582,4701,2009,-57.71,13.49,5.0,-107.9,-57.08583450317383,13.699999809265137,-84.41293334960938
3583,4702,2009,-57.56,296.04,5.0,-20.6,-57.08583450317383,294.5,-0.11086463928222656
3584,4703,2009,-57.5,296.02,0.0,-18.6,-57.08583450317383,294.5,-0.11086463928222656
3585,4704,2009,-57.48,293.8,0.0,-4.0,-57.08583450317383,294.5,-0.11086463928222656
3586,4705,2009,-57.02,294.03,0.0,6.1,-57.08583450317383,294.5,-0.11086463928222656
3587,4706,2009,-57.0,21.01,9.0,-106.69,-57.08583450317383,20.899999618530273,-75.51968383789062
3588,4707,2009,-56.52,294.3,0.0,-57.5,-57.08583450317383,294.5,-0.11086463928222656
3589,4708,2009,-56.5,296.43,0.0,-51.8,-57.08583450317383,298.1000061035156,-20.80368995666504
3590,4709,2009,-55.0,295.03,0.0,19.9,-55.0246467590332,294.5,23.638843536376953
3591,4710,2009,-55.0,295.33,0.0,18.2,-55.0246467590332,294.5,23.638843536376953
3592,4711,2009,-54.83,295.03,0.0,26.2,-55.0246467590332,294.5,23.638843536376953
3593,4712,2009,-54.8,295.23,0.0,22.2,-55.0246467590332,294.5,23.638843536376953
3594,4713,2009,-54.02,25.73,8.0,-117.95,-55.0246467590332,24.5,-57.66368103027344
3595,4714,2009,-54.0,30.0,4.0,-115.02,-55.0246467590332,31.700000762939453,-55.72182083129883
3596,4715,2009,-34.0,52.17,12.0,59.1,-34.896331787109375,53.29999923706055,92.50462341308594
3597,4716,2009,-34.0,54.17,8.0,62.55,-34.896331787109375,53.29999923706055,92.50462341308594
3598,4717,2009,-34.0,55.75,3.0,56.19,-34.896331787109375,56.900001525878906,91.21275329589844
3599,4718,2009,-34.0,57.52,13.0,43.62,-34.896331787109375,56.900001525878906,91.21275329589844
3600,4719,2009,-34.0,59.32,12.0,55.96,-34.896331787109375,60.5,87.50033569335938
3601,4720,2009,-34.0,62.84,12.0,54.65,-34.896331787109375,64.0999984741211,83.26220703125
3602,4721,2009,-34.0,66.27,6.0,52.79,-34.896331787109375,67.69999694824219,79.45191955566406
3603,4722,2009,-34.0,68.56,5.0,54.77,-34.896331787109375,67.69999694824219,79.45191955566406
3604,4723,2009,-34.0,70.84,5.0,46.52,-34.896331787109375,71.30000305175781,75.78682708740234
3605,4724,2009,-34.0,73.13,11.0,53.69,-34.896331787109375,74.9000015258789,72.38495635986328
3606,4725,2009,-34.0,94.99,7.0,47.7,-34.896331787109375,96.5,60.13190841674805
3607,4726,2009,-34.0,97.28,2.0,44.51,-34.896331787109375,96.5,60.13190841674805
3608,4727,2009,-33.69,49.79,5.0,55.52,-34.896331787109375,49.70000076293945,90.779541015625
3609,4728,2009,-33.38,47.43,7.0,53.65,-32.10926055908203,46.099998474121094,81.45308685302734
3610,4729,2009,-33.08,92.9,7.0,40.68,-32.10926055908203,92.9000015258789,64.84019470214844
3611,4730,2009,-33.0,36.15,4.0,43.99,-32.10926055908203,35.29999923706055,72.408203125
3612,4731,2009,-33.0,36.95,5.0,33.68,-32.10926055908203,35.29999923706055,72.408203125
3613,4732,2009,-33.0,39.26,4.0,55.23,-32.10926055908203,38.900001525878906,79.20455932617188
3614,4733,2009,-33.0,41.56,11.0,56.88,-32.10926055908203,42.5,88.76502227783203
3615,4734,2009,-33.0,42.87,4.0,53.19,-32.10926055908203,42.5,88.76502227783203
3616,4735,2009,-32.89,100.11,6.0,48.54,-32.10926055908203,100.0999984741211,63.162086486816406
3617,4736,2009,-32.81,75.05,4.0,57.23,-32.10926055908203,74.9000015258789,73.80950164794922
3618,4737,2009,-32.55,33.4,3.0,40.87,-32.10926055908203,31.700000762939453,70.96803283691406
3619,4738,2009,-32.5,181.09,3.0,49.7,-32.10926055908203,179.3000030517578,80.36875915527344
3620,4739,2009,-32.5,181.72,4.0,58.0,-32.10926055908203,182.89999389648438,81.01225280761719
3621,4740,2009,-32.5,183.25,4.0,66.1,-32.10926055908203,182.89999389648438,81.01225280761719
3622,4741,2009,-32.5,185.16,4.0,59.7,-32.10926055908203,186.5,80.4992904663086
3623,4742,2009,-32.5,189.75,29.0,63.5,-32.10926055908203,190.10000610351562,79.22649383544922
3624,4743,2009,-32.5,195.76,3.0,59.2,-32.10926055908203,197.3000030517578,77.7748794555664
3625,4744,2009,-32.5,202.14,4.0,68.3,-32.10926055908203,200.89999389648438,77.22127532958984
3626,4745,2009,-32.5,206.46,4.0,90.2,-32.10926055908203,208.10000610351562,76.46929931640625
3627,4746,2009,-32.5,210.7,6.0,73.4,-32.10926055908203,211.6999969482422,76.52556610107422
3628,4747,2009,-32.49,113.98,5.0,35.88,-32.10926055908203,114.5,75.6285171508789
3629,4748,2009,-32.04,111.76,3.0,42.93,-32.10926055908203,110.9000015258789,72.63064575195312
3630,4749,2009,-32.01,101.57,5.0,49.2,-32.10926055908203,100.0999984741211,63.162086486816406
3631,4750,2009,-32.0,89.76,4.0,45.72,-32.10926055908203,89.30000305175781,65.9983139038086
3632,4751,2009,-32.0,102.43,13.0,43.77,-32.10926055908203,103.69999694824219,64.35919189453125
3633,4752,2009,-31.79,31.39,10.0,42.71,-32.10926055908203,31.700000762939453,70.96803283691406
3634,4753,2009,-31.6,109.55,6.0,46.85,-32.10926055908203,110.9000015258789,72.63064575195312
3635,4754,2009,-31.53,76.93,4.0,54.35,-32.10926055908203,78.5,71.7070083618164
3636,4755,2009,-31.41,104.37,8.0,48.32,-32.10926055908203,103.69999694824219,64.35919189453125
3637,4756,2009,-31.38,86.09,5.0,50.3,-32.10926055908203,85.69999694824219,67.58677673339844
3638,4757,2009,-31.19,82.56,5.0,54.26,-32.10926055908203,82.0999984741211,69.6555404663086
3639,4758,2009,-31.16,106.05,3.0,39.57,-32.10926055908203,107.30000305175781,68.074462890625
3640,4759,2009,-31.11,30.46,4.0,51.07,-32.10926055908203,31.700000762939453,70.96803283691406
3641,4760,2009,-30.65,79.55,11.0,50.17,-29.362506866455078,78.5,73.46260833740234
3642,4761,2009,-30.08,157.4,5.0,53.5,-29.362506866455078,157.6999969482422,74.03433227539062
3643,4762,2009,-30.08,162.5,5.0,73.1,-29.362506866455078,161.3000030517578,78.4608154296875
3644,4763,2009,-30.08,167.5,5.0,70.7,-29.362506866455078,168.5,80.35945892333984
3645,4764,2009,-30.08,172.5,3.0,63.9,-29.362506866455078,172.10000610351562,78.96661376953125
3646,4765,2009,-30.08,176.5,3.0,65.3,-29.362506866455078,175.6999969482422,77.70991516113281
3647,4766,2010,-69.57,344.01,30.0,-139.8,-68.88822937011719,344.8999938964844,-138.51266479492188
3648,4768,2010,-67.68,338.21,17.5,-143.6,-67.37264251708984,337.70001220703125,-138.48495483398438
3649,4770,2010,-63.83,293.18,0.0,-90.6,-64.29602813720703,294.5,-115.24295806884766
3650,4772,2010,-62.17,303.33,5.0,-121.4,-62.64213943481445,301.70001220703125,-125.43392181396484
3651,4773,2010,-62.01,293.6,0.0,-88.0,-62.64213943481445,294.5,-109.47960662841797
3652,4774,2010,-61.01,293.83,0.0,-59.4,-60.89152145385742,294.5,-73.1024169921875
3653,4775,2010,-61.0,298.31,0.0,-84.0,-60.89152145385742,298.1000061035156,-92.05025482177734
3654,4776,2010,-61.0,299.6,0.0,-85.6,-60.89152145385742,298.1000061035156,-92.05025482177734
3655,4777,2010,-60.96,305.83,7.0,-121.76,-60.89152145385742,305.29998779296875,-106.61625671386719
3656,4778,2010,-60.65,317.79,15.5,-122.865,-60.89152145385742,316.1000061035156,-93.79732513427734
3657,4779,2010,-60.55,307.65,9.0,-131.68,-60.89152145385742,308.8999938964844,-108.35385131835938
3658,4780,2010,-60.54,298.04,0.0,-73.0,-60.89152145385742,298.1000061035156,-92.05025482177734
3659,4781,2010,-60.52,296.83,0.0,-75.3,-60.89152145385742,298.1000061035156,-92.05025482177734
3660,4782,2010,-60.44,322.0,6.0,-119.01,-60.89152145385742,323.29998779296875,-81.40355682373047
3661,4783,2010,-60.42,321.29,16.5,-116.88,-60.89152145385742,319.70001220703125,-84.85043334960938
3662,4784,2010,-60.41,320.88,16.0,-114.205,-60.89152145385742,319.70001220703125,-84.85043334960938
3663,4785,2010,-60.22,309.07,29.0,-135.69,-60.89152145385742,308.8999938964844,-108.35385131835938
3664,4786,2010,-60.17,311.42,29.5,-122.7,-60.89152145385742,312.5,-104.0734634399414
3665,4787,2010,-60.15,311.88,13.0,-121.77,-60.89152145385742,312.5,-104.0734634399414
3666,4788,2010,-60.02,294.04,0.0,-52.1,-60.89152145385742,294.5,-73.1024169921875
3667,4789,2010,-60.02,296.67,0.0,-73.3,-60.89152145385742,298.1000061035156,-92.05025482177734
3668,4790,2010,-60.0,298.79,0.0,-62.3,-60.89152145385742,298.1000061035156,-92.05025482177734
3669,4791,2010,-59.88,327.05,27.0,-129.14,-59.040523529052734,326.8999938964844,-67.96472930908203
3670,4792,2010,-59.86,326.93,8.0,-120.98,-59.040523529052734,326.8999938964844,-67.96472930908203
3671,4793,2010,-59.51,297.44,0.0,-77.8,-59.040523529052734,298.1000061035156,-57.547569274902344
3672,4794,2010,-59.02,294.24,0.0,-21.3,-59.040523529052734,294.5,-35.19636535644531
3673,4795,2010,-59.02,297.21,0.0,-57.7,-59.040523529052734,298.1000061035156,-57.547569274902344
3674,4796,2010,-58.62,296.94,0.0,-67.4,-59.040523529052734,298.1000061035156,-57.547569274902344
3675,4797,2010,-58.51,294.35,0.0,-8.3,-59.040523529052734,294.5,-35.19636535644531
3676,4798,2010,-58.03,296.62,0.0,-10.1,-57.08583450317383,298.1000061035156,-22.901355743408203
3677,4799,2010,-58.0,294.45,0.0,2.6,-57.08583450317383,294.5,-2.1303892135620117
3678,4800,2010,-58.0,297.23,0.0,-27.4,-57.08583450317383,298.1000061035156,-22.901355743408203
3679,4801,2010,-57.5,359.99,28.66666667,-118.7,-57.08583450317383,359.29998779296875,-95.46780395507812
3680,4802,2010,-57.01,296.07,0.0,11.1,-57.08583450317383,294.5,-2.1303892135620117
3681,4803,2010,-57.0,294.65,0.0,-0.3,-57.08583450317383,294.5,-2.1303892135620117
3682,4804,2010,-56.5,296.12,0.0,-6.7,-57.08583450317383,294.5,-2.1303892135620117
3683,4805,2010,-56.0,295.55,0.0,4.5,-55.0246467590332,294.5,21.238327026367188
3684,4806,2010,-55.03,295.03,0.0,19.2,-55.0246467590332,294.5,21.238327026367188
3685,4807,2010,-55.0,295.04,0.0,20.2,-55.0246467590332,294.5,21.238327026367188
3686,4808,2010,-55.0,295.05,0.0,28.7,-55.0246467590332,294.5,21.238327026367188
3687,4809,2010,-54.97,295.03,0.0,18.9,-55.0246467590332,294.5,21.238327026367188
3688,4810,2010,-54.85,295.04,0.0,28.2,-55.0246467590332,294.5,21.238327026367188
3689,4811,2010,-54.62,295.05,0.0,25.4,-55.0246467590332,294.5,21.238327026367188
3690,4817,2010,-47.0,0.97,5.0,-22.26,-48.187889099121094,2.9000000953674316,-18.363237380981445
3691,4818,2010,-46.0,1.11,28.0,-23.88,-45.69465255737305,2.9000000953674316,1.746058464050293
3692,4819,2010,-45.0,1.25,27.0,-1.04,-45.69465255737305,2.9000000953674316,1.746058464050293
3693,4820,2010,-42.0,1.15,27.0,43.745,-43.10301971435547,2.9000000953674316,25.392173767089844
3694,4821,2010,-38.0,0.98,15.5,46.81,-37.68043899536133,2.9000000953674316,57.834983825683594
3695,4822,2010,-34.0,1.22,18.5,51.095,-34.896331787109375,2.9000000953674316,68.18425750732422
3696,4823,2010,-32.5,215.34,3.0,63.2,-32.10926055908203,215.3000030517578,73.83954620361328
3697,4824,2010,-32.5,220.08,8.0,67.0,-32.10926055908203,218.89999389648438,73.79531860351562
3698,4825,2010,-32.5,224.82,4.0,72.9,-32.10926055908203,226.10000610351562,74.05615234375
3699,4826,2010,-32.5,230.55,27.5,59.4,-32.10926055908203,229.6999969482422,74.15830993652344
3700,4827,2010,-32.5,235.92,22.5,64.8,-32.10926055908203,236.89999389648438,74.7334976196289
3701,4828,2010,-32.5,240.63,3.0,75.6,-32.10926055908203,240.5,74.97012329101562
3702,4829,2010,-32.5,244.66,29.0,57.5,-32.10926055908203,244.10000610351562,74.99432373046875
3703,4830,2010,-32.5,254.07,2.0,73.9,-32.10926055908203,254.89999389648438,72.97825622558594
3704,4831,2010,-32.5,268.33,5.0,56.1,-32.10926055908203,269.29998779296875,59.42225646972656
3705,4832,2010,-32.5,272.12,20.0,60.6,-32.10926055908203,272.8999938964844,54.248573303222656
3706,4833,2010,-32.5,278.45,19.0,42.75,-32.10926055908203,280.1000061035156,44.59524154663086
3707,4834,2010,-32.5,287.32,4.0,11.6,-32.10926055908203,287.29998779296875,22.425533294677734
3708,4835,2010,-32.5,288.08,24.0,25.4,-32.10926055908203,287.29998779296875,22.425533294677734
3709,4836,2010,-30.0,1.83,27.0,46.59333333,-29.362506866455078,2.9000000953674316,74.61213684082031
3710,4837,2010,-27.0,1.66,24.0,41.11,-26.701988220214844,2.9000000953674316,74.38945770263672
3711,4838,2010,-25.0,1.55,6.0,50.88,-24.17027473449707,2.9000000953674316,70.3642349243164
3712,4839,2010,-23.0,1.44,6.0,50.81,-24.17027473449707,2.9000000953674316,70.3642349243164
3713,4840,2010,-20.0,1.26,22.5,47.535,-19.614822387695312,2.9000000953674316,53.641082763671875
3714,4841,2010,-18.0,1.17,23.0,59.99,-17.619958877563477,2.9000000953674316,47.68157196044922
3715,4842,2010,-16.0,1.0,6.0,41.24,-15.81311321258545,2.9000000953674316,49.532413482666016
3716,4843,2010,-15.0,1.0,22.5,52.845,-15.81311321258545,2.9000000953674316,49.532413482666016
3717,4846,2010,-8.0,359.28,22.5,45.71,-8.100461959838867,359.29998779296875,59.49211120605469
3718,4847,2010,-5.0,357.0,22.5,48.875,-4.788410186767578,355.70001220703125,63.17162322998047
3719,4848,2010,-2.33,357.0,26.33333333,53.14666667,-2.1236491203308105,355.70001220703125,65.61457824707031
3720,4849,2010,-1.0,357.0,5.0,39.82,-0.9016284346580505,355.70001220703125,65.8171157836914
3721,4850,2010,0.0,357.0,18.0,55.385,0.29980891942977905,355.70001220703125,65.65284729003906
3722,4851,2010,1.0,357.0,18.0,52.71,0.8999350666999817,355.6999816894531,65.63961791992188
3723,4852,2010,2.0,357.0,22.0,49.08,2.1151278018951416,355.6999206542969,65.95075225830078
3724,4853,2010,3.4,357.0,6.0,51.36,3.383258581161499,355.69970703125,65.45841979980469
3725,4854,2010,4.43,357.0,17.5,52.225,4.748809337615967,355.69915771484375,64.38136291503906
3726,4855,2011,-75.67,210.0,4.0,-130.3,-74.9504623413086,211.6999969482422,-136.15536499023438
3727,4856,2011,-74.53,182.56,5.0,-137.5,-74.9504623413086,182.89999389648438,-145.6756591796875
3728,4857,2011,-73.98,210.04,22.0,-130.1,-73.43492889404297,211.6999969482422,-135.7820587158203
3729,4858,2011,-71.76,190.0,6.0,-103.5,-71.91938018798828,190.10000610351562,-142.93092346191406
3730,4859,2011,-70.44,168.48,3.0,-125.5,-70.40380859375,168.5,-150.32530212402344
3731,4860,2011,-69.99,210.0,26.0,-108.1,-70.40380859375,211.6999969482422,-129.66049194335938
3732,4861,2011,-69.03,171.02,26.5,-125.15,-68.88822937011719,172.10000610351562,-143.74130249023438
3733,4862,2011,-67.0,175.58,26.5,-127.1,-67.37264251708984,175.6999969482422,-134.92018127441406
3734,4863,2011,-67.0,184.53,5.0,-112.9,-67.37264251708984,182.89999389648438,-123.76481628417969
3735,4864,2011,-67.0,194.78,27.0,-121.6,-67.37264251708984,193.6999969482422,-119.90398406982422
3736,4865,2011,-67.0,205.01,21.5,-109.0,-67.37264251708984,204.5,-116.05209350585938
3737,4866,2011,-67.0,215.76,25.5,-96.5,-67.37264251708984,215.3000030517578,-111.82064056396484
3738,4867,2011,-67.0,227.26,5.0,-101.9,-67.37264251708984,226.10000610351562,-109.42816925048828
3739,4868,2011,-67.0,237.5,6.0,-97.4,-67.37264251708984,236.89999389648438,-111.7705078125
3740,4869,2011,-67.0,250.29,27.0,-86.3,-67.37264251708984,251.3000030517578,-111.32437133789062
3741,4870,2011,-67.0,263.06,2.0,-77.3,-67.37264251708984,262.1000061035156,-111.91046142578125
3742,4871,2011,-67.0,273.27,5.0,-74.5,-67.37264251708984,272.8999938964844,-119.46326446533203
3743,4872,2011,-67.0,284.85,2.0,-96.9,-67.37264251708984,283.70001220703125,-125.24992370605469
3744,4873,2011,-67.0,287.09,4.0,-95.2,-67.37264251708984,287.29998779296875,-120.6828384399414
3745,4874,2011,-65.62,323.62,20.5,-139.25,-65.8570556640625,323.29998779296875,-124.91268157958984
3746,4875,2011,-65.27,320.89,28.66666667,-127.2,-65.8570556640625,319.70001220703125,-123.78054809570312
3747,4876,2011,-64.81,317.51,28.66666667,-140.4,-64.29602813720703,316.1000061035156,-118.98916625976562
3748,4877,2011,-64.5,315.0,26.25,-134.725,-64.29602813720703,316.1000061035156,-118.98916625976562
3749,4878,2011,-63.9,310.93,30.0,-143.05,-64.29602813720703,312.5,-135.44320678710938
3750,4879,2011,-63.63,308.65,27.66666667,-122.46666670000002,-64.29602813720703,308.8999938964844,-153.11837768554688
3751,4880,2011,-63.42,307.46,17.5,-135.65,-62.64213943481445,308.8999938964844,-142.1534423828125
3752,4881,2011,-63.15,305.84,28.0,-138.2,-62.64213943481445,305.29998779296875,-143.40419006347656
3753,4882,2011,-30.0,321.5,4.0,62.6,-29.362506866455078,323.29998779296875,76.05564880371094
3754,4883,2011,-30.0,322.85,6.0,50.7,-29.362506866455078,323.29998779296875,76.05564880371094
3755,4884,2011,-30.0,326.03,4.0,47.6,-29.362506866455078,326.8999938964844,77.0509262084961
3756,4885,2011,-30.0,328.11,4.0,50.0,-29.362506866455078,326.8999938964844,77.0509262084961
3757,4886,2011,-30.0,329.83,5.0,51.9,-29.362506866455078,330.5,77.6121597290039
3758,4887,2011,-30.0,330.5,5.0,46.0,-29.362506866455078,330.5,77.6121597290039
3759,4888,2011,-30.0,332.27,5.0,49.6,-29.362506866455078,330.5,77.6121597290039
3760,4889,2011,-30.0,336.47,40.0,54.3,-29.362506866455078,337.70001220703125,74.17738342285156
3761,4890,2011,-30.0,337.22,5.0,54.4,-29.362506866455078,337.70001220703125,74.17738342285156
3762,4891,2011,-30.0,341.0,4.0,51.0,-29.362506866455078,341.29998779296875,69.56219482421875
3763,4892,2011,-30.0,344.05,5.0,54.0,-29.362506866455078,344.8999938964844,64.81027221679688
3764,4893,2011,-30.0,346.34,39.0,47.2,-29.362506866455078,344.8999938964844,64.81027221679688
3765,4894,2011,-30.0,348.88,4.0,42.0,-29.362506866455078,348.5,62.2965087890625
3766,4895,2011,-30.0,353.76,4.0,38.6,-29.362506866455078,352.1000061035156,62.47568130493164
3767,4896,2011,-30.0,356.07,4.0,38.4,-29.362506866455078,355.70001220703125,65.19245910644531
3768,4897,2011,-30.0,358.37,49.0,47.1,-29.362506866455078,359.29998779296875,69.22042083740234
3769,4898,2011,-29.88,319.64,4.0,60.0,-29.362506866455078,319.70001220703125,75.10423278808594
3770,4899,2011,-29.78,319.35,5.0,56.4,-29.362506866455078,319.70001220703125,75.10423278808594
3771,4900,2011,-29.75,4.43,4.0,45.7,-29.362506866455078,2.9000000953674316,71.94161224365234
3772,4901,2011,-29.75,9.03,4.0,49.1,-29.362506866455078,10.100000381469727,69.76509094238281
3773,4902,2011,-29.75,11.33,4.0,46.0,-29.362506866455078,10.100000381469727,69.76509094238281
3774,4903,2011,-29.74,6.72,5.0,49.5,-29.362506866455078,6.5,71.9246826171875
3775,4904,2011,-29.43,2.43,4.0,43.1,-29.362506866455078,2.9000000953674316,71.94161224365234
3776,4905,2011,-29.27,13.05,5.0,57.5,-29.362506866455078,13.699999809265137,67.67153930664062
3777,4906,2011,-28.89,316.52,5.0,47.8,-29.362506866455078,316.1000061035156,74.57780456542969
3778,4907,2011,-28.82,14.18,5.0,52.9,-29.362506866455078,13.699999809265137,67.67153930664062
3779,4908,2011,-28.3,314.64,4.0,59.4,-29.362506866455078,316.1000061035156,74.57780456542969
3780,4909,2011,-28.0,313.7,5.0,51.0,-26.701988220214844,312.5,78.18019104003906
3781,4910,2011,-27.8,312.9,4.0,53.7,-26.701988220214844,312.5,78.18019104003906
3782,4911,2011,-27.6,312.05,5.0,39.3,-26.701988220214844,312.5,78.18019104003906
3783,4912,2011,-4.01,164.98,30.5,51.7,-4.080315113067627,164.89999389648438,59.35871505737305
3784,4913,2011,-0.07,164.99,29.0,50.33333333,-0.3001483976840973,164.89999389648438,62.076927185058594
3785,4914,2011,3.99,165.02,11.0,53.0,4.118160247802734,164.90037536621094,62.69752883911133
3786,4915,2011,10.01,163.97,30.5,45.85,10.499192237854004,164.9062957763672,56.375267028808594
3787,4916,2011,15.99,165.0,11.0,47.6,16.715267181396484,164.92636108398438,55.93335723876953
3788,4917,2011,20.0,164.99,31.0,54.15,21.107898712158203,164.95489501953125,58.50923156738281
3789,4918,2011,26.0,164.99,10.0,39.0,26.520248413085938,165.01437377929688,69.0469741821289
3790,4919,2011,30.0,165.0,30.0,49.55,29.57033920288086,165.06365966796875,72.55590057373047
3791,4920,2011,34.0,34.42,18.0,40.525,35.26034927368164,34.43775177001953,70.85192108154297
3792,4921,2011,34.33,27.5,17.0,47.855,34.83918762207031,27.29487419128418,58.92074203491211
3793,4922,2011,35.23,21.48,13.0,35.89,34.439640045166016,20.161592483520508,46.56529235839844
